sku,title,description,details,designer,mrsp,currencyId,prices,variants,optionTypes,defaultImages
0,Wrap Ruffle Dress,Perfectly placed ruffles add flattering dimension to this multi-occasion dress by Slate & Willow.,"Blue crepe. (100% Polyester). Sheath. Long sleeves. V-neckline. Exposed back zipper closure. 44"" from shoulder to hemline. Made in the USA.",Slate & Willow,119,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XXL'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/74/SW683.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/74/SW683.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/74/SW683.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/74/SW683.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-XXL'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/74/SW683.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/74/SW683.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/74/SW683.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/74/SW683.jpg']"
0,Structured Cape Dress,This sharply structured Nicole Miller sheath dress makes a chic statement with a cape-style off-the-shoulder neckline. Complete the look with the Blue East West Diane von Furstenberg Clutch.,"Black ponte (64% Viscose, 28% Polyamide, 8% Elastane). Sheath. Short sleeves. Off the shoulder neckline. 36"" from shoulder to hemline. Made in USA.",Nicole Miller,395,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/ed/NM361.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/ed/NM361.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/ed/NM361.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/ed/NM361.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size up for backup (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/ed/NM361.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/ed/NM361.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/ed/NM361.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/ed/NM361.jpg']"
0,Roxanne High Low Gown,"Grand entrance-worthy, this elegant Parker ballgown features a sweetheart neckline and voluminous high-low skirt.

Also available in Printed.","Blush satin (100% Polyester). Gown. Strapless. Sweetheart neckline. Hidden back zipper with hook-and-eye closure. Pockets. Fully lined. 32"" from bust to shortest hemline, 46"" from bust to longest hemline. Imported.",Parker,388,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-18, one length available. Regular measures 32"" from bust to shortest hemline, 46"" from bust to longest hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/6f/PK335.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/6f/PK335.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/6f/PK335.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/6f/PK335.jpg'], 'inStock': True}]","[{'size': 'Sized: 0-18, one length available. Regular measures 32"" from bust to shortest hemline, 46"" from bust to longest hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/6f/PK335.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/6f/PK335.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/6f/PK335.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/6f/PK335.jpg']"
0,Black and Blue Sheath,A plunging illusion neckline and an ornate pattern add alluring intrigue to this mini Nicole Miller sheath dress that shows off your figure. Pair it with the Black Tassel Hoops by Elise M.,"Black and blue printed crepe (100% Polyester). Sheath. Sleeveless. Crew neckline with illusion. Hidden back zipper with hook-and-eye closure. Fully lined. 35.5"" from shoulder to hemline. Imported.",Nicole Miller,395,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs small. We recommend sizing up (see following fit notes for exceptions).'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/b6/NM304.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/b6/NM304.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/b6/NM304.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/b6/NM304.jpg'], 'inStock': True}]",[{'size': 'This dress runs small. We recommend sizing up (see following fit notes for exceptions).'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/b6/NM304.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/b6/NM304.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/b6/NM304.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/b6/NM304.jpg']"
0,Heidi Dress,This striped Shoshanna dress emphasizes the natural waist. Elevate it with heeled sandals.,"Printed white geometric knit (63% Rayon, 37% Nylon). Sleeveless. V-neck. Full skirt. Hidden back zipper with hook-and-eye-closure. Racer back. 35” from shoulder to hemline. Imported.",Shoshanna,395,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs true to size. We recommend going one size down for backup (see following fit notes for exceptions). Sized: 0-12.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/dd/SH156.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/dd/SH156.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/dd/SH156.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/dd/SH156.jpg'], 'inStock': True}]",[{'size': 'This dress runs true to size. We recommend going one size down for backup (see following fit notes for exceptions). Sized: 0-12.'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/dd/SH156.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/dd/SH156.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/dd/SH156.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/dd/SH156.jpg']"
0,Rhiannon Dress,Colorful optic stripes enliven this pin-up inspired Trina Turk dress styled with a halter neckline and flared skirt.,"Blue printed cotton (96% Cotton, 4% Elastane). Hourglass. Sleeveless. Halter neckline. Hidden back zipper closure. 44"" from shoulder to hemline. Imported.",Trina Turk,298,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-16'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/49/TT324.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/49/TT324.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/49/TT324.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/49/TT324.jpg'], 'inStock': True}]",[{'size': 'Sized: 0-16'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/49/TT324.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/49/TT324.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/49/TT324.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/49/TT324.jpg']"
0,Slate Blue Inesse Gown,"Crafted from airy chiffon, this universally flattering gown by Jenny Yoo effuses romantic charm.",Blue luxe chiffon (100% Polyester). Gown. Sleeveless. V-neckline. Hidden back zipper closure. Fully lined. See size and fit tab for length. Imported.,Jenny Yoo,285,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-22, three lengths available. Petite measures 56"" from shoulder to hem (recommended for heights under 5\'2""), Regular measures 58\'\' from shoulder to hem (recommended for heights 5\'2\'\'-5\'6\'\'), Long measures 61\'\' from shoulder to hem (recommended for heights 5\'7\'\'-5\'11\'\').'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/4a/JYO5.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/4a/JYO5.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/4a/JYO5.jpg', 'https://pc-ap.rtrcdn.com/productimages/front_plus/183x/4a/JYO5.jpg'], 'inStock': True}]","[{'size': 'Sized: 0-22, three lengths available. Petite measures 56"" from shoulder to hem (recommended for heights under 5\'2""), Regular measures 58\'\' from shoulder to hem (recommended for heights 5\'2\'\'-5\'6\'\'), Long measures 61\'\' from shoulder to hem (recommended for heights 5\'7\'\'-5\'11\'\').'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/4a/JYO5.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/4a/JYO5.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/4a/JYO5.jpg', 'https://pc-ap.rtrcdn.com/productimages/front_plus/183x/4a/JYO5.jpg']"
0,Oscar Rouched Midi Dress,Figure-flattering ruching runs down the front of this Alice McCall dress printed in timeless little polka dots.,"Black textured viscose (100% Viscose). Hourglass. Sleeveless. Scoop neckline. Hidden back zipper with hook-and-eye closure. Partially lined. 46"" from shoulder to hemline, 20"" Slit. Imported.",alice McCALL,325,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-10, one length available. Regular measures 46"" from shoulder to hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/01/AMC6.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/01/AMC6.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/01/AMC6.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/01/AMC6.jpg'], 'inStock': True}]","[{'size': 'Sized: 0-10, one length available. Regular measures 46"" from shoulder to hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/01/AMC6.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/01/AMC6.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/01/AMC6.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/01/AMC6.jpg']"
0,Zoe Sequin Dress,Multicolor sequins radiate glamour on this figure-flaunting mini by Dress The Population.,"Purple multi brush stroke sequins on mesh (92% Polyester, 8% Spandex mesh base). Sheath. Short sleeves. V-neckline. Hidden back zipper closure. 34.5"" from shoulder to hemline. Imported.",Dress The Population,216,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-XXL'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/f3/DTP34.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/f3/DTP34.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/f3/DTP34.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/f3/DTP34.jpg'], 'inStock': True}]",[{'size': 'Sized: XS-XXL'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/f3/DTP34.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/f3/DTP34.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/f3/DTP34.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/f3/DTP34.jpg']"
0,Rapture Dress,"Blue crepe (52% rayon, 48% Viscose). Hourglass. Sleeveless. V-neckline. Hidden side zipper closure. See size and fit tab for length: 18"" Inseam. Imported.","Blue crepe (52% rayon, 48% Viscose). Maxi. Sleeveless. V-neckline. Hidden side zipper closure. See size and fit tab for length: 18"" Inseam. Imported.",ELLIATT,148,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: XS-L, one length available. Regular measures 58"" from shoulder to hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/ab/ELT71.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/ab/ELT71.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/ab/ELT71.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/ab/ELT71.jpg'], 'inStock': True}]","[{'size': 'Sized: XS-L, one length available. Regular measures 58"" from shoulder to hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/ab/ELT71.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/ab/ELT71.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/ab/ELT71.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/ab/ELT71.jpg']"
0,Blue Noemi Dress,"With preppy, nautical-inspired stripes, this Lovers + Friends dress screams spring. Plus, its alluring cutaway neckline and daring slit make it perfect for this season's cocktail parties and nights out. We love it with a pop of color like the Embroidered Floral Tab Clutch by Loeffler Randall.","Blue printed crepe (55% Viscose, 45% Rayon). Sleeveless. Halter neckline. Hourglass. Hidden back zipper with hook and eye and button. Fully lined. 45” from shoulder to hemline. Imported.",Lovers + Friends,186,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'This dress runs small. We recommend sizing up (see following fit notes for exceptions). Sized: XS-L.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/39/LVF6.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/39/LVF6.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/39/LVF6.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/39/LVF6.jpg'], 'inStock': True}]",[{'size': 'This dress runs small. We recommend sizing up (see following fit notes for exceptions). Sized: XS-L.'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/39/LVF6.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/39/LVF6.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/39/LVF6.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/39/LVF6.jpg']"
0,Halima Dress,A tiered hem adds to the loveliness of this demure lace dress from Lauren Ralph Lauren.,"White lace (55% Cotton, 23% Nylon, 21% Rayon, 1% Spandex). Hourglass. Three quarter sleeves. Crew neckline. Hidden back zipper closure. 38"" from shoulder to hemline. Imported.",Lauren Ralph Lauren,185,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-18'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/17/LRL36.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/17/LRL36.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/17/LRL36.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/17/LRL36.jpg'], 'inStock': True}]",[{'size': 'Sized: 0-18'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/17/LRL36.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/17/LRL36.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/17/LRL36.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/17/LRL36.jpg']"
0,Makayla Dress,Things are looking bright in this figure-flattering sheath dress by Cinq à Sept.,"Yellow crepe (54% Polyester, 39% Viscose, 7% Elastane). Sheath. Sleeveless. Crew neckline. Hidden back zipper with hook-and-eye closure. Fully lined. 35"" form shoulder to hemline. Imported.",Cinq à Sept,395,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-14'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/80/CAS134.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/80/CAS134.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/80/CAS134.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/80/CAS134.jpg'], 'inStock': True}]",[{'size': 'Sized: 0-14'}],"['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/80/CAS134.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/80/CAS134.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/80/CAS134.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/80/CAS134.jpg']"
0,Dariana Gown,"Elegant from head to hemline, this one-shoulder Lauren Ralph Lauren gown flatters in sleek jersey.","Black crepe (95% Polyester, 5% Elastane). Gown. Short sleeves. One shoulder neckline.Elastic waistband. Fully lined. See size and fit tab for length; 18"" Slit. Imported.",Lauren Ralph Lauren,190,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 0-18, one length available. Regular measures 58"" from shoulder to hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/8f/LRL33.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/8f/LRL33.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/8f/LRL33.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/8f/LRL33.jpg'], 'inStock': True}]","[{'size': 'Sized: 0-18, one length available. Regular measures 58"" from shoulder to hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/8f/LRL33.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/8f/LRL33.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/8f/LRL33.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/8f/LRL33.jpg']"
0,Black Side Panel Gown,Crisscrossed ties make a seriously sexy statement aside this sleek figure-skimming gown by Theia.,Black crepe (100% Polyester). Gown. Sleeveless. Sweetheart neckline. Hidden back zipper with hook-and-eye closure. Fully lined. See size and fit tab for length. Imported.,Theia,270,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': ""Sized: 0-12, two lengths available. Regular measures 58'' from shoulder to hemline. Long measures 61'' from shoulder to hemline.""}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/a9/TA149.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/a9/TA149.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/a9/TA149.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/a9/TA149.jpg'], 'inStock': True}]","[{'size': ""Sized: 0-12, two lengths available. Regular measures 58'' from shoulder to hemline. Long measures 61'' from shoulder to hemline.""}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/a9/TA149.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/a9/TA149.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/a9/TA149.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/a9/TA149.jpg']"
0,Black Tasha Dress,"A daring plunge neckline and waist-defining tie add just-right allure to this long-sleeve sheath dress by Bec & Bridge. We love it worn with the Sondra Roberts Black Marble Minaudiere.

Also available in Emerald.","Black crepe (95% Polyester, 5% Elastane). Sheath. V-Neck neckline. Long sleeves. Attached belt. 48"" from shoulder to hemline. Hidden back zipper. Imported.",Bec & Bridge,250,USD,"{'3': 0, '5': 0, 'purchase': 0}","[{'id': 0, 'options': {'sizes': 'Sized: 2-10, one length available. Regular measures 48"" from shoulder to hemline.'}, 'images': ['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/57/BEC14.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/57/BEC14.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/57/BEC14.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/57/BEC14.jpg'], 'inStock': True}]","[{'size': 'Sized: 2-10, one length available. Regular measures 48"" from shoulder to hemline.'}]","['https://pc-ap.rtrcdn.com/productimages/nomodel/183x/57/BEC14.jpg', 'https://pc-ap.rtrcdn.com/productimages/front/183x/57/BEC14.jpg', 'https://pc-ap.rtrcdn.com/productimages/back/183x/57/BEC14.jpg', 'https://pc-ap.rtrcdn.com/productimages/side/183x/57/BEC14.jpg']"
